Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Si (BPR),Si (Wacker),Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                
2020,10,23,0,0,23.5,0,0,0,6,0,0,0,0,98.05,-9999,0,0,99.93792523,nan,nan                
2020,10,23,1,0,23.9,28,216,48,6,17,0,3,17,96.98,84.82,1.065570635,1.055463441,102.8232841,13.63253467,90                
2020,10,23,2,0,24.8,74,584,267,6,119,13,0,123,93.57,70.7,1.06605263,1.059750255,106.6283478,69.91931057,90                
2020,10,23,3,0,26.3,97,742,502,7,243,228,0,368,86.57,56.84,1.043918267,1.039191638,112.033757,54.81689083,90                
2020,10,23,4,0,28,112,817,704,6,353,176,0,480,77.63,43.64,1.04205072,1.037177767,120.472877,39.41209135,90                
2020,10,23,5,0,29.3,124,853,848,6,414,298,0,666,71.46,31.95,1.023959625,1.019532802,135.1813316,23.73061007,90                
2020,10,23,6,0,29.8,205,762,901,6,468,245,0,692,69.19,24.11,1.02901112,1.024458684,162.0529295,7.851195612,90                
2020,10,23,7,0,29.9,204,765,901,7,426,374,0,767,68.46,24.19,1.013416217,1.009131417,198.468961,8.10071695,270                
2020,10,23,8,0,29.8,195,744,825,6,382,50,0,425,69.28,32.14,1.06515801,1.059745079,225.0666085,23.98131942,270                
2020,10,23,9,0,29.6,176,700,680,7,340,269,1,534,70.59,43.87,1.028121384,1.023487243,239.6042578,39.66505514,270                
2020,10,23,10,0,29.4,150,608,480,7,206,411,0,430,73.18,57.09,1.025270717,1.020987013,247.9559662,55.07290071,270                
2020,10,23,11,0,28.9,106,445,251,7,110,370,0,231,76.37,70.96,1.040404494,1.036447304,253.3079925,70.17853371,270                
2020,10,23,12,0,27.4,31,111,41,8,24,0,3,24,86.27,85.07,1.049992347,1.040734562,257.0707784,12.94529528,270                
2020,10,23,13,0,26.6,0,0,0,3,0,0,0,0,88.25,-9999,0,0,259.912775,nan,nan                
2020,10,23,14,0,26.2,0,0,0,3,0,0,0,0,89.96,-9999,0,0,262.1800055,nan,nan                
2020,10,23,15,0,25.7,0,0,0,0,0,0,0,0,92.09,-9999,0,0,264.0606187,nan,nan                
2020,10,23,16,0,25.2,0,0,0,3,0,0,0,0,93.8,-9999,0,0,265.6428935,nan,nan                
2020,10,23,17,0,24.7,0,0,0,1,0,0,0,0,94.63,-9999,0,0,266.8708227,nan,nan                
2020,10,23,18,0,24.1,0,0,0,3,0,0,0,0,94.95,-9999,0,0,266.5089185,nan,nan                
2020,10,23,19,0,23.6,0,0,0,0,0,0,0,0,95.16,-9999,0,0,93.53260628,nan,nan                
2020,10,23,20,0,23.3,0,0,0,1,0,0,0,0,95.63,-9999,0,0,93.26167907,nan,nan                
2020,10,23,21,0,23.2,0,0,0,3,0,0,0,0,95.76,-9999,0,0,94.50371866,nan,nan                
2020,10,23,22,0,23.1,0,0,0,3,0,0,0,0,96.29,-9999,0,0,96.09948814,nan,nan                
2020,10,23,23,0,23.1,0,0,0,3,0,0,0,0,96.32,-9999,0,0,97.99828463,nan,nan                
2020,10,24,0,0,23.1,0,0,0,3,0,0,0,0,96.26,-9999,0,0,100.291456,nan,nan                
2020,10,24,1,0,23.4,33,117,43,3,5,0,3,5,95.22,84.86,1.075438129,1.061411748,103.1713915,13.53031775,90                
2020,10,24,2,0,24.1,111,425,251,3,68,0,0,68,92.45,70.77,1.055114679,1.047544233,106.9913677,69.95491829,90                
2020,10,24,3,0,25.2,167,571,478,3,141,0,0,141,86.56,56.94,1.055821445,1.048837968,112.4330153,54.8440591,90                
2020,10,24,4,0,26.4,209,643,673,3,342,95,0,411,80.06,43.79,1.028724461,1.023339182,120.929596,39.42590488,90                
2020,10,24,5,0,27.2,239,677,812,3,391,58,0,440,76.22,32.18,1.035366574,1.029849583,135.684017,23.72690784,90                
2020,10,24,6,0,27.6,275,666,882,4,252,13,0,263,74.33,24.43,1.065859328,1.059222263,162.3847283,7.827227307,90                
2020,10,24,7,0,27.7,279,660,879,4,374,31,0,401,73.96,24.53,1.042297143,1.036385419,198.2756609,8.145707714,270                
2020,10,24,8,0,27.7,270,631,802,8,406,316,0,673,73.92,32.41,1.013568076,1.009036539,224.6489023,24.0459162,270                
2020,10,24,9,0,27.6,216,628,668,8,348,129,0,441,74.13,44.07,1.020778912,1.015678948,239.1961093,39.7460072,270                
2020,10,24,10,0,27.5,181,533,469,7,203,22,0,215,74.9,57.25,1.043953802,1.038234495,247.5869968,55.16579407,270                
2020,10,24,11,0,27.1,124,366,243,7,11,0,0,11,77.12,71.08,1.114752024,1.105176412,252.9657467,70.27840242,270                
2020,10,24,12,0,26,31,77,38,8,4,0,3,4,85.35,85.17,1.084345944,1.071067252,256.7380723,12.67993184,270                
2020,10,24,13,0,25.4,0,0,0,8,0,0,0,0,86.76,-9999,0,0,259.5713689,nan,nan                
2020,10,24,14,0,25.2,0,0,0,4,0,0,0,0,85.96,-9999,0,0,261.8073339,nan,nan                
2020,10,24,15,0,25,0,0,0,3,0,0,0,0,85.52,-9999,0,0,263.6213748,nan,nan                
2020,10,24,16,0,24.6,0,0,0,4,0,0,0,0,86.98,-9999,0,0,265.0651341,nan,nan                
2020,10,24,17,0,24,0,0,0,0,0,0,0,0,89.49,-9999,0,0,265.9437637,nan,nan                
2020,10,24,18,0,23.5,0,0,0,8,0,0,0,0,91.08,-9999,0,0,263.7455262,nan,nan                
2020,10,24,19,0,23.2,0,0,0,7,0,0,0,0,92.11,-9999,0,0,96.16152638,nan,nan                
2020,10,24,20,0,22.9,0,0,0,7,0,0,0,0,92.9,-9999,0,0,94.17882828,nan,nan                
2020,10,24,21,0,22.7,0,0,0,7,0,0,0,0,92.26,-9999,0,0,95.08206931,nan,nan                
2020,10,24,22,0,22.6,0,0,0,7,0,0,0,0,91.63,-9999,0,0,96.54281577,nan,nan                
2020,10,24,23,0,22.5,0,0,0,7,0,0,0,0,91.82,-9999,0,0,98.37730142,nan,nan                
2020,10,25,0,0,22.4,0,0,0,7,0,0,0,0,92.27,-9999,0,0,100.6415201,nan,nan                
2020,10,25,1,0,23.1,33,115,43,6,30,39,3,34,89.7,84.91,1.03745968,1.029221071,103.5158373,13.42201724,90                
2020,10,25,2,0,24.5,108,445,254,6,133,98,0,165,81.98,70.84,1.050356199,1.045036736,107.3501187,69.99299625,90                
2020,10,25,3,0,26.8,150,614,484,7,227,319,0,400,71.95,57.04,1.033924423,1.029836885,112.8266843,54.87381944,90                
2020,10,25,4,0,29,179,698,682,6,311,382,0,587,63.87,43.94,1.020000125,1.016015264,121.3779041,39.44243859,90                
2020,10,25,5,0,30.4,201,738,824,6,428,138,0,544,59.68,32.4,1.043766509,1.039106472,136.1725922,23.72604638,90                
2020,10,25,6,0,31.1,208,761,899,6,462,262,0,699,57.5,24.75,1.02594568,1.021693781,162.6996437,7.806202142,90                
2020,10,25,7,0,31.2,214,753,898,8,385,485,0,825,56.91,24.87,1.000914114,0.997024296,198.0830337,8.187673518,270                
2020,10,25,8,0,31,213,718,817,8,383,382,0,704,57.54,32.68,1.006694002,1.002064319,224.2374578,24.10742179,270                
2020,10,25,9,0,30.7,202,650,668,6,348,195,0,487,58.89,44.27,1.031951133,1.027189637,238.7925862,39.82381044,270                
2020,10,25,10,0,30.2,177,538,467,6,205,24,0,218,61.8,57.4,1.071767157,1.066122981,247.2214144,55.25548551,270                
2020,10,25,11,0,29.5,124,358,239,6,130,88,0,158,65.19,71.21,1.059365325,1.053718649,252.6262595,70.37502151,270                
2020,10,25,12,0,27.4,30,64,35,6,21,0,3,21,80.99,85.28,1.054449902,1.044572207,256.4078432,12.42400106,270                
2020,10,25,13,0,26,0,0,0,6,0,0,0,0,87.85,-9999,0,0,259.2323786,nan,nan                
2020,10,25,14,0,25.5,0,0,0,6,0,0,0,0,89.68,-9999,0,0,261.4372062,nan,nan                
2020,10,25,15,0,25,0,0,0,6,0,0,0,0,91.99,-9999,0,0,263.1850384,nan,nan                
2020,10,25,16,0,24.7,0,0,0,6,0,0,0,0,93.1,-9999,0,0,264.491069,nan,nan                
2020,10,25,17,0,24.6,0,0,0,6,0,0,0,0,92.47,-9999,0,0,265.0223894,nan,nan                
2020,10,25,18,0,24.5,0,0,0,6,0,0,0,0,91.31,-9999,0,0,261.0086433,nan,nan                
2020,10,25,19,0,24.2,0,0,0,6,0,0,0,0,92.11,-9999,0,0,98.7301115,nan,nan                
2020,10,25,20,0,23.7,0,0,0,8,0,0,0,0,94.3,-9999,0,0,95.08565219,nan,nan                
2020,10,25,21,0,23.2,0,0,0,7,0,0,0,0,95.55,-9999,0,0,95.65466875,nan,nan                
2020,10,25,22,0,22.8,0,0,0,8,0,0,0,0,96.53,-9999,0,0,96.98185027,nan,nan                
2020,10,25,23,0,22.6,0,0,0,8,0,0,0,0,96.66,-9999,0,0,98.75259885,nan,nan                
2020,10,26,0,0,22.4,0,0,0,7,0,0,0,0,96.81,-9999,0,0,100.9880033,nan,nan                
2020,10,26,1,0,23.4,31,75,38,7,31,75,5,38,93.89,84.96,1.032839844,1.025490583,103.8564989,13.3075539,90                
2020,10,26,2,0,25.3,126,360,244,7,114,349,0,228,85.23,70.91,1.033242159,1.029157713,107.704464,70.0335887,90                
2020,10,26,3,0,27.7,182,533,471,7,204,419,0,431,74.74,57.15,1.021393584,1.01741941,113.2146097,54.90622245,90                
2020,10,26,4,0,29.4,218,626,667,7,248,542,0,638,68.53,44.09,1.007870082,1.003801169,121.8176516,39.46175103,90                
2020,10,26,5,0,30.4,240,678,811,8,364,419,0,716,65.14,32.63,1.007044599,1.002682042,136.6470809,23.72809309,90                
2020,10,26,6,0,31,313,610,866,7,400,418,0,779,62.74,25.07,1.005586444,1.001608161,162.9981657,7.788196109,90                
2020,10,26,7,0,31.3,314,608,864,8,385,466,0,807,61,25.2,1.002004454,0.998171993,197.8909277,8.226531177,270                
2020,10,26,8,0,31.2,308,570,786,7,345,458,0,730,60.58,32.94,1.006014939,1.002126158,223.8320851,24.16574806,270                
2020,10,26,9,0,30.9,270,533,650,7,302,407,0,593,61.14,44.47,1.013022408,1.009032867,238.3936586,39.8983744,270                
2020,10,26,10,0,30.4,231,411,451,8,205,402,0,421,63.63,57.56,1.019251925,1.015220703,246.8592548,55.34188468,270                
2020,10,26,11,0,29.2,150,236,225,1,150,236,0,225,69.22,71.33,1.016187042,1.017928176,252.2895976,70.46830308,270                
2020,10,26,12,0,27.2,22,30,25,8,22,30,5,25,82.93,85.37,1.026811188,1.01818807,256.0801796,12.17762783,270                
2020,10,26,13,0,26.2,0,0,0,0,0,0,0,0,86.4,-9999,0,0,258.8959172,nan,nan                
2020,10,26,14,0,25.7,0,0,0,0,0,0,0,0,88.14,-9999,0,0,261.0697728,nan,nan                
2020,10,26,15,0,25.1,0,0,0,8,0,0,0,0,90.94,-9999,0,0,262.75183,nan,nan                
2020,10,26,16,0,24.6,0,0,0,0,0,0,0,0,93.56,-9999,0,0,263.9210902,nan,nan                
2020,10,26,17,0,24.2,0,0,0,3,0,0,0,0,95.52,-9999,0,0,264.1077825,nan,nan                
2020,10,26,18,0,23.8,0,0,0,3,0,0,0,0,97.22,-9999,0,0,258.3142255,nan,nan                
2020,10,26,19,0,23.4,0,0,0,3,0,0,0,0,98.65,-9999,0,0,101.2322924,nan,nan                
2020,10,26,20,0,23.1,0,0,0,0,0,0,0,0,99.31,-9999,0,0,95.98185007,nan,nan                
2020,10,26,21,0,22.8,0,0,0,0,0,0,0,0,99.78,-9999,0,0,96.22137395,nan,nan                
2020,10,26,22,0,22.4,0,0,0,0,0,0,0,0,100,-9999,0,0,97.41647513,nan,nan                
2020,10,26,23,0,22.1,0,0,0,0,0,0,0,0,100,-9999,0,0,99.12406657,nan,nan                
2020,10,27,0,0,21.9,0,0,0,0,0,0,0,0,100,-9999,0,0,101.3307932,nan,nan                
2020,10,27,1,0,22.8,25,34,28,0,25,34,0,28,96.63,85.01,3.488561176,3.450226521,104.1932559,13.18684943,90                
2020,10,27,2,0,24.5,157,227,231,0,157,227,0,231,89.46,70.99,1.010906824,1.01361145,108.054269,70.07674022,90                
2020,10,27,3,0,26.7,238,398,453,0,238,398,0,453,79.21,57.26,1.011021304,1.010383162,113.5966412,54.94131909,90                
2020,10,27,4,0,28.5,287,504,648,0,287,504,0,648,69.57,44.25,1.005476429,1.003991521,122.2486976,39.48390118,90                
2020,10,27,5,0,29.7,314,567,790,0,314,567,0,790,64.46,32.86,1.001800661,1.000041262,137.1075171,23.73311587,90                
2020,10,27,6,0,30.6,335,584,862,0,335,584,0,862,60.93,25.39,0.999911908,0.99818776,163.2807612,7.773285797,90                
2020,10,27,7,0,31,331,588,862,0,331,588,0,862,58.96,25.53,0.999924382,0.998164574,197.6991962,8.26219684,270                
2020,10,27,8,0,31.1,316,561,786,0,316,561,0,786,57.62,33.2,1.001841368,1.000100618,223.4325969,24.22080622,270                
2020,10,27,9,0,30.9,293,487,639,0,293,487,0,639,57.58,44.67,1.005729919,1.004295267,237.9992941,39.96960799,270                
2020,10,27,10,0,30.4,236,389,444,0,236,389,0,444,59.19,57.71,1.011636958,1.010956154,246.5005518,55.42490078,270                
2020,10,27,11,0,29.2,148,230,221,0,148,230,0,221,65.98,71.45,1.012964176,1.015321039,251.9558257,70.55815892,270                
2020,10,27,12,0,26.8,22,31,24,0,22,31,0,24,80.52,85.47,3.482195651,3.462554313,255.7551688,11.94093992,270                
2020,10,27,13,0,25.7,0,0,0,0,0,0,0,0,84.25,-9999,0,0,258.5620968,nan,nan                
2020,10,27,14,0,25.1,0,0,0,0,0,0,0,0,86.54,-9999,0,0,260.7051831,nan,nan                
2020,10,27,15,0,24.5,0,0,0,3,0,0,0,0,89.66,-9999,0,0,262.3219687,nan,nan                
2020,10,27,16,0,24,0,0,0,3,0,0,0,0,92.52,-9999,0,0,263.3555865,nan,nan                
2020,10,27,17,0,23.5,0,0,0,0,0,0,0,0,95.26,-9999,0,0,263.2010097,nan,nan                
2020,10,27,18,0,23.1,0,0,0,0,0,0,0,0,96.99,-9999,0,0,255.6770283,nan,nan                
2020,10,27,19,0,22.7,0,0,0,3,0,0,0,0,98.34,-9999,0,0,103.6632979,nan,nan                
2020,10,27,20,0,22.3,0,0,0,1,0,0,0,0,99.6,-9999,0,0,96.86715135,nan,nan                
2020,10,27,21,0,21.9,0,0,0,0,0,0,0,0,100,-9999,0,0,96.78204891,nan,nan                
2020,10,27,22,0,21.6,0,0,0,0,0,0,0,0,100,-9999,0,0,97.84657688,nan,nan                
2020,10,27,23,0,21.3,0,0,0,0,0,0,0,0,100,-9999,0,0,99.49159607,nan,nan                
2020,10,28,0,0,21,0,0,0,0,0,0,0,0,100,-9999,0,0,101.669779,nan,nan                
2020,10,28,1,0,22.2,30,75,36,0,30,75,0,36,94.18,85.06,0.911156812,0.915460906,104.5259893,13.05982925,90                
2020,10,28,2,0,24.5,124,373,245,0,124,373,0,245,84.02,71.07,1.020983295,1.020508216,108.3994018,70.12249467,90                
2020,10,28,3,0,27.4,170,570,477,0,170,570,0,477,69.57,57.37,1.010936876,1.008889137,113.9726329,54.97915962,90                
2020,10,28,4,0,29.1,192,684,681,0,192,684,0,681,60.7,44.41,1.00357026,1.001172935,122.670909,39.50894733,90                
2020,10,28,5,0,30.2,203,746,828,0,203,746,0,828,55.88,33.09,0.999273684,0.996840193,137.553945,23.74118204,90                
2020,10,28,6,0,30.9,251,708,889,0,251,708,0,889,53.43,25.7,0.99810059,0.995972934,163.5478759,7.761547339,90                
2020,10,28,7,0,31.3,246,714,888,0,246,714,0,888,52.62,25.86,0.998301077,0.99608691,197.5076992,8.294587024,270                
2020,10,28,8,0,31.4,236,687,809,0,236,687,0,809,52.84,33.45,1.000513947,0.998227254,223.0388103,24.27250778,270                
2020,10,28,9,0,31.2,238,593,658,0,238,593,0,658,53.85,44.86,1.005050876,1.003022345,237.6094592,40.03742048,270                
2020,10,28,10,0,30.4,197,492,459,0,197,492,0,459,56.98,57.85,1.01222694,1.01056077,246.1453377,55.50444342,270                
2020,10,28,11,0,29.1,131,325,233,0,131,325,0,233,64.79,71.57,1.020876031,1.020924425,251.625008,70.64450137,270                
2020,10,28,12,0,26.5,26,57,30,0,26,57,0,30,80.29,85.56,0.849852057,0.853378084,255.4328975,11.7140657,270                
2020,10,28,13,0,25.2,0,0,0,0,0,0,0,0,86,-9999,0,0,258.2310291,nan,nan                
2020,10,28,14,0,24.6,0,0,0,0,0,0,0,0,89.57,-9999,0,0,260.3435858,nan,nan                
2020,10,28,15,0,24.2,0,0,0,0,0,0,0,0,92.34,-9999,0,0,261.8956731,nan,nan                
2020,10,28,16,0,23.7,0,0,0,0,0,0,0,0,95.08,-9999,0,0,262.7949441,nan,nan                
2020,10,28,17,0,23.3,0,0,0,0,0,0,0,0,96.42,-9999,0,0,262.3031179,nan,nan                
2020,10,28,18,0,22.9,0,0,0,0,0,0,0,0,97.07,-9999,0,0,253.1102197,nan,nan                
2020,10,28,19,0,22.6,0,0,0,0,0,0,0,0,96.89,-9999,0,0,106.0196088,nan,nan                
2020,10,28,20,0,22.3,0,0,0,0,0,0,0,0,96.56,-9999,0,0,97.74131385,nan,nan                
2020,10,28,21,0,22,0,0,0,8,0,0,0,0,96.55,-9999,0,0,97.33656391,nan,nan                
2020,10,28,22,0,21.6,0,0,0,0,0,0,0,0,97.21,-9999,0,0,98.27204459,nan,nan                
2020,10,28,23,0,21.3,0,0,0,0,0,0,0,0,97.68,-9999,0,0,99.85508042,nan,nan                
2020,10,29,0,0,21.1,0,0,0,0,0,0,0,0,97.74,-9999,0,0,102.0048509,nan,nan                
2020,10,29,1,0,22.1,30,68,36,0,30,68,0,36,92.56,85.12,0.903223379,0.907403208,104.8545817,12.926425,90                
2020,10,29,2,0,24.2,126,366,244,0,126,366,0,244,84.26,71.15,1.021804176,1.021193271,108.7397329,70.1708942,90                
2020,10,29,3,0,26.8,172,565,476,0,172,565,0,476,73.48,57.48,1.011712611,1.009515323,114.3424431,55.01979257,90                
2020,10,29,4,0,28.5,193,676,674,3,346,184,0,477,65.71,44.57,1.017569646,1.012484448,123.0841608,39.53694616,90                
2020,10,29,5,0,29.7,209,734,822,0,209,734,0,822,61.37,33.33,1.000359086,0.997753863,137.9864186,23.75235739,90                
2020,10,29,6,0,30.5,195,787,902,1,195,787,0,902,59.22,26.01,0.99815453,0.995407721,163.7999365,7.753055465,90                
2020,10,29,7,0,30.9,188,795,902,3,357,27,0,381,58.34,26.18,1.035979989,1.030159663,197.3163048,8.323619517,270                
2020,10,29,8,0,30.8,173,786,827,3,423,154,0,551,58.88,33.71,1.018291399,1.013349842,222.6505483,24.32076547,270                
2020,10,29,9,0,30.4,149,755,683,0,149,755,0,683,60.37,45.05,1.003876468,1.000761128,237.2241208,40.10172231,270                
2020,10,29,10,0,29.8,125,672,481,0,125,672,0,481,62.69,58,1.011173617,1.008046493,245.7936444,55.58042343,270                
2020,10,29,11,0,28.5,89,511,249,0,89,511,0,249,69.66,71.68,1.023441129,1.020905594,251.2972083,70.72724405,270                
2020,10,29,12,0,26.4,28,128,37,0,28,128,0,37,83.01,85.64,1.022841667,1.022851212,255.1134523,11.4971324,270                
2020,10,29,13,0,25.3,0,0,0,0,0,0,0,0,88.35,-9999,0,0,257.9028257,nan,nan                
2020,10,29,14,0,24.7,0,0,0,0,0,0,0,0,90.85,-9999,0,0,259.98513,nan,nan                
2020,10,29,15,0,24.2,0,0,0,1,0,0,0,0,93,-9999,0,0,261.4731608,nan,nan                
2020,10,29,16,0,23.6,0,0,0,0,0,0,0,0,95.4,-9999,0,0,262.2395458,nan,nan                
2020,10,29,17,0,23.2,0,0,0,0,0,0,0,0,96.19,-9999,0,0,261.4151303,nan,nan                
2020,10,29,18,0,22.9,0,0,0,0,0,0,0,0,96.09,-9999,0,0,250.6251049,nan,nan                
2020,10,29,19,0,22.5,0,0,0,3,0,0,0,0,96.47,-9999,0,0,108.2988741,nan,nan                
2020,10,29,20,0,22.2,0,0,0,3,0,0,0,0,96.29,-9999,0,0,98.60412194,nan,nan                
2020,10,29,21,0,21.9,0,0,0,8,0,0,0,0,96.26,-9999,0,0,97.8847947,nan,nan                
2020,10,29,22,0,21.6,0,0,0,8,0,0,0,0,96.23,-9999,0,0,98.69276946,nan,nan                
2020,10,29,23,0,21.3,0,0,0,8,0,0,0,0,96.21,-9999,0,0,100.2144138,nan,nan                
2020,10,30,0,0,21.1,0,0,0,3,0,0,0,0,95.69,-9999,0,0,102.3359006,nan,nan                
2020,10,30,1,0,22,28,44,31,8,28,44,5,31,91,85.17,1.021641254,1.013148727,105.1789171,12.78657657,90                
2020,10,30,2,0,23.7,147,267,233,7,123,253,0,204,83.42,71.23,1.031514465,1.026870609,109.0751347,70.22197852,90                
2020,10,30,3,0,26.7,229,420,453,3,225,310,0,391,67.54,57.6,1.017594939,1.012986101,114.7059345,55.06326401,90                
2020,10,30,4,0,28.5,286,504,644,1,286,504,0,644,62.86,44.74,1.006870945,1.005057012,123.4883364,39.56795189,90                
2020,10,30,5,0,29.6,313,567,785,3,377,387,0,699,61.06,33.56,1.00819659,1.003880326,138.4050011,23.76670539,90                
2020,10,30,6,0,30.4,249,706,881,8,380,466,0,798,59.41,26.32,1.00457035,1.000457024,164.0373528,7.747882758,90                
2020,10,30,7,0,30.9,259,689,875,8,382,454,0,788,58.18,26.49,1.005253553,1.001066397,197.1248901,8.349214095,270                
2020,10,30,8,0,30.9,257,648,794,8,322,521,0,755,58.11,33.96,1.002635216,0.998799033,222.2676404,24.36549387,270                
2020,10,30,9,0,30.6,232,594,651,7,334,255,0,513,58.78,45.23,1.0295523,1.025098201,236.8432467,40.16242572,270                
2020,10,30,10,0,29.8,200,476,451,2,200,476,5,451,61.76,58.14,1.014198602,1.010067586,245.4455041,55.6527534,270                
2020,10,30,11,0,28.7,136,290,227,0,136,290,0,227,68.29,71.79,1.023020319,1.022868343,250.9724905,70.80630243,270                
2020,10,30,12,0,26.9,23,31,25,8,23,31,5,25,81.58,85.73,1.009469092,1.003659948,254.7969201,11.29026476,270                
2020,10,30,13,0,25.9,0,0,0,8,0,0,0,0,87.31,-9999,0,0,257.5775986,nan,nan                
2020,10,30,14,0,25.4,0,0,0,3,0,0,0,0,88.83,-9999,0,0,259.6299646,nan,nan                
2020,10,30,15,0,24.9,0,0,0,0,0,0,0,0,90.7,-9999,0,0,261.0546491,nan,nan                
2020,10,30,16,0,24.5,0,0,0,0,0,0,0,0,92.11,-9999,0,0,261.6897709,nan,nan                
2020,10,30,17,0,24.2,0,0,0,0,0,0,0,0,93.04,-9999,0,0,260.5380422,nan,nan                
2020,10,30,18,0,23.9,0,0,0,3,0,0,0,0,93.67,-9999,0,0,248.2309702,nan,nan                
2020,10,30,19,0,23.6,0,0,0,1,0,0,0,0,94.02,-9999,0,0,110.4998009,nan,nan                
2020,10,30,20,0,23.3,0,0,0,8,0,0,0,0,94.11,-9999,0,0,99.45538463,nan,nan                
2020,10,30,21,0,23.1,0,0,0,7,0,0,0,0,93.52,-9999,0,0,98.42662185,nan,nan                
2020,10,30,22,0,22.8,0,0,0,7,0,0,0,0,93.82,-9999,0,0,99.10864437,nan,nan                
2020,10,30,23,0,22.4,0,0,0,6,0,0,0,0,95.09,-9999,0,0,100.5694916,nan,nan                
2020,10,31,0,0,22.1,0,0,0,3,0,0,0,0,95.48,-9999,0,0,102.6628204,nan,nan                
2020,10,31,1,0,22.9,26,52,30,8,26,52,5,30,92.92,85.24,1.034204451,1.027613456,105.4988807,12.6402334,90                
2020,10,31,2,0,24.6,135,299,231,0,135,299,0,231,82.93,71.32,1.020532527,1.020869465,109.405482,70.27578432,90                
2020,10,31,3,0,27.3,202,473,454,3,207,393,0,417,66.9,57.72,1.017094483,1.012972003,115.0629735,55.109617,90                
2020,10,31,4,0,29.3,241,578,650,3,241,578,5,650,57.41,44.9,1.005947495,1.002097678,123.8833268,39.6020158,90                
2020,10,31,5,0,30.6,261,641,794,0,261,641,0,794,52.32,33.79,1.001773508,0.999561935,138.8097646,23.7842867,90                
2020,10,31,6,0,31.5,262,682,872,0,262,682,0,872,48.96,26.63,0.999720391,0.997437062,164.2605185,7.746099148,90                
2020,10,31,7,0,32.1,265,678,869,0,265,678,0,869,47.19,26.81,0.999778547,0.997513263,196.9333416,8.371292995,270                
2020,10,31,8,0,32.2,256,648,792,0,256,648,0,792,47.07,34.2,1.001553368,0.999347159,221.8899242,24.40660986,270                
2020,10,31,9,0,31.9,260,538,637,0,260,538,0,637,47.93,45.41,1.005958718,1.004176781,236.4668064,40.21944513,270                
2020,10,31,10,0,31.3,216,426,439,0,216,426,0,439,50.43,58.28,1.012645467,1.011530678,245.1009497,55.72134812,270                
2020,10,31,11,0,30.1,138,251,216,0,138,251,0,216,55.23,71.89,1.016360738,1.01798394,250.6509192,70.88159415,270                
2020,10,31,12,0,27.3,19,32,22,3,19,32,5,22,74.5,85.8,1.016963885,1.010061082,254.4833886,11.09358435,270                
2020,10,31,13,0,25.9,0,0,0,8,0,0,0,0,78.33,-9999,0,0,257.2554602,nan,nan                
2020,10,31,14,0,25.1,0,0,0,1,0,0,0,0,81.08,-9999,0,0,259.278239,nan,nan                
2020,10,31,15,0,24.4,0,0,0,0,0,0,0,0,84.41,-9999,0,0,260.6403548,nan,nan                
2020,10,31,16,0,23.7,0,0,0,0,0,0,0,0,88.36,-9999,0,0,261.1459946,nan,nan                
2020,10,31,17,0,23.2,0,0,0,0,0,0,0,0,91.46,-9999,0,0,259.6728171,nan,nan                
2020,10,31,18,0,22.8,0,0,0,0,0,0,0,0,93.57,-9999,0,0,245.935043,nan,nan                
2020,10,31,19,0,22.6,0,0,0,0,0,0,0,0,94.1,-9999,0,0,112.6220283,nan,nan                
2020,10,31,20,0,22.3,0,0,0,3,0,0,0,0,94.56,-9999,0,0,100.2949339,nan,nan                
2020,10,31,21,0,22,0,0,0,3,0,0,0,0,94.89,-9999,0,0,98.96193013,nan,nan                
2020,10,31,22,0,21.8,0,0,0,3,0,0,0,0,94.95,-9999,0,0,99.51956356,nan,nan                
2020,10,31,23,0,21.6,0,0,0,3,0,0,0,0,94.91,-9999,0,0,100.9202094,nan,nan                
2020,11,1,0,0,21.4,0,0,0,3,0,0,0,0,94.91,-9999,0,0,102.9855032,nan,nan                
2020,11,1,1,0,22.4,24,44,28,3,24,44,5,28,90.72,85.3,1.013209219,1.005396846,105.8143589,12.48735529,90                
2020,11,1,2,0,24.4,139,275,227,0,139,275,0,227,80.25,71.41,1.018613332,1.019561435,109.7306517,70.33234497,90                
2020,11,1,3,0,27.4,212,446,450,3,207,386,0,413,67.61,57.84,1.016844354,1.012642016,115.413431,55.15889127,90                
2020,11,1,4,0,29.4,255,551,644,3,255,551,5,644,60.45,45.07,1.006551365,1.002583978,124.269031,39.6391859,90                
2020,11,1,5,0,30.8,273,621,788,8,325,506,0,744,56.09,34.03,1.003018512,0.999335123,139.2007892,23.80515884,90                
2020,11,1,6,0,31.7,334,572,844,0,334,572,0,844,53.04,26.94,1.000988351,0.999120834,164.4698123,7.747771632,90                
2020,11,1,7,0,32.3,328,581,845,0,328,581,0,845,50.95,27.11,1.001002589,0.999073927,196.7415547,8.389781174,270                
2020,11,1,8,0,32.6,313,552,768,0,313,552,0,768,49.75,34.44,1.003127124,1.001188842,221.5172445,24.44403286,270                
2020,11,1,9,0,32.5,277,499,626,0,277,499,0,626,49.56,45.59,1.007157788,1.005371475,236.0947717,40.27269738,270                
2020,11,1,10,0,32,231,388,435,0,231,388,0,435,51.13,58.41,1.013167806,1.012243623,244.7600151,55.78612468,270                
