Datetime,Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Solar Azimuth Angle,Panel Tilt,Panel Azimuth Angle                ,Cloud_Effect_Ratio,DNI_DHI_Ratio,Temperature_Category
2020-11-21 01:00:00,2020,11,21,1,0,20.1,22,120,28,0,22,120,0,28,99.44,,111.0137604,8.120757516,90                ,1.0,5.454545454545454,Cool
2020-11-21 02:00:00,2020,11,21,2,0,22.7,75,580,239,0,75,580,0,239,86.79,73.64,114.9740959,72.04850781,90                ,1.0,7.733333333333333,Cool
2020-11-21 03:00:00,2020,11,21,3,0,25.0,95,780,477,0,95,780,0,477,73.03,60.66,120.8763481,56.773138,90                ,1.0,8.210526315789474,Cool
2020-11-21 04:00:00,2020,11,21,4,0,26.6,107,874,684,0,107,874,0,684,64.63,48.65,129.9387655,41.06278628,90                ,1.0,8.16822429906542,Warm
2020-11-21 05:00:00,2020,11,21,5,0,27.8,113,920,833,0,113,920,0,833,59.51,38.58,144.3105348,24.95706315,90                ,1.0,8.141592920353983,Warm
2020-11-21 06:00:00,2020,11,21,6,0,28.7,111,951,914,0,111,951,0,914,56.4,32.33,166.2299543,8.566771284,90                ,1.0,8.567567567567568,Warm
2020-11-21 07:00:00,2020,11,21,7,0,29.2,111,950,915,0,111,950,0,915,54.87,32.21,192.7770911,7.930945508,270                ,1.0,8.558558558558559,Warm
2020-11-21 08:00:00,2020,11,21,8,0,29.3,109,926,836,0,109,926,0,836,54.75,38.28,214.9652949,24.33139215,270                ,1.0,8.495412844036696,Warm
2020-11-21 09:00:00,2020,11,21,9,0,29.0,107,873,688,0,107,873,0,688,56.02,48.25,229.574136,40.45492967,270                ,1.0,8.158878504672897,Warm
2020-11-21 10:00:00,2020,11,21,10,0,28.3,96,783,485,0,96,783,0,485,58.67,60.2,238.7780507,56.18694288,270                ,1.0,8.15625,Warm
2020-11-21 11:00:00,2020,11,21,11,0,26.8,75,597,248,0,75,597,0,248,67.74,73.15,244.7594054,71.48460988,270                ,1.0,7.96,Warm
2020-11-21 12:00:00,2020,11,21,12,0,23.9,24,155,34,0,24,155,0,34,82.84,,248.7637417,9.469677389,270                ,1.0,6.458333333333333,Cool
2020-11-21 13:00:00,2020,11,21,13,0,22.8,0,0,0,0,0,0,0,0,86.38,,251.4155395,,nan                ,,,Cool
2020-11-21 14:00:00,2020,11,21,14,0,22.2,0,0,0,0,0,0,0,0,88.99,,252.9562023,,nan                ,,,Cool
2020-11-21 15:00:00,2020,11,21,15,0,21.6,0,0,0,0,0,0,0,0,91.75,,253.2862733,,nan                ,,,Cool
2020-11-21 16:00:00,2020,11,21,16,0,21.2,0,0,0,3,0,0,0,0,93.67,,251.7046567,,nan                ,,,Cool
2020-11-21 17:00:00,2020,11,21,17,0,20.6,0,0,0,1,0,0,0,0,96.18,,245.486025,,nan                ,,,Cool
2020-11-21 18:00:00,2020,11,21,18,0,20.0,0,0,0,3,0,0,0,0,98.37,,219.7874953,,nan                ,,,Cool
2020-11-21 19:00:00,2020,11,21,19,0,19.5,0,0,0,8,0,0,0,0,100.0,,142.5783152,,nan                ,,,Cool
2020-11-21 20:00:00,2020,11,21,20,0,19.2,0,0,0,0,0,0,0,0,100.0,,115.0651509,,nan                ,,,Cool
2020-11-21 21:00:00,2020,11,21,21,0,18.9,0,0,0,0,0,0,0,0,100.0,,108.505687,,nan                ,,,Cool
2020-11-21 22:00:00,2020,11,21,22,0,18.5,0,0,0,1,0,0,0,0,100.0,,106.8139783,,nan                ,,,Cool
2020-11-21 23:00:00,2020,11,21,23,0,18.1,0,0,0,8,0,0,0,0,100.0,,107.0908814,,nan                ,,,Cool
2020-11-22 00:00:00,2020,11,22,0,0,17.8,0,0,0,7,0,0,0,0,100.0,,108.5948764,,nan                ,,,Cool
2020-11-22 01:00:00,2020,11,22,1,0,19.0,20,113,26,6,25,0,3,25,97.56,,111.2103661,7.84794589,90                ,0.9615384615384616,0.0,Cool
2020-11-22 02:00:00,2020,11,22,2,0,21.6,81,540,232,7,80,470,0,212,86.53,73.76,115.1657924,72.16085325,90                ,0.9137931034482759,5.875,Cool
2020-11-22 03:00:00,2020,11,22,3,0,24.6,109,730,465,6,208,270,0,339,70.4,60.81,121.066041,56.8829251,90                ,0.7290322580645161,1.2980769230769231,Cool
2020-11-22 04:00:00,2020,11,22,4,0,26.2,126,821,667,6,304,282,0,490,63.12,48.83,130.1184839,41.16618582,90                ,0.7346326836581709,0.9276315789473685,Warm
2020-11-22 05:00:00,2020,11,22,5,0,27.4,134,869,812,6,385,253,0,582,58.82,38.79,144.4414689,25.05036562,90                ,0.7167487684729064,0.6571428571428571,Warm
2020-11-22 06:00:00,2020,11,22,6,0,28.3,148,873,884,3,342,492,0,757,55.77,32.55,166.2181257,8.646867087,90                ,0.8563348416289592,1.4385964912280702,Warm
2020-11-22 07:00:00,2020,11,22,7,0,28.8,149,871,884,3,338,517,0,774,53.96,32.4,192.5726809,7.865847325,270                ,0.8755656108597285,1.529585798816568,Warm
2020-11-22 08:00:00,2020,11,22,8,0,28.9,146,844,807,3,270,605,0,744,53.46,38.41,214.6793859,24.28127929,270                ,0.9219330855018587,2.240740740740741,Warm
2020-11-22 09:00:00,2020,11,22,9,0,28.6,132,799,663,8,167,713,0,641,54.47,48.33,229.2962625,40.41801904,270                ,0.9668174962292609,4.269461077844311,Warm
2020-11-22 10:00:00,2020,11,22,10,0,27.7,117,698,464,3,115,676,0,450,58.57,60.24,238.5261583,56.1601772,270                ,0.9698275862068966,5.878260869565217,Warm
2020-11-22 11:00:00,2020,11,22,11,0,26.2,87,507,234,8,92,407,0,210,68.73,73.16,244.5275056,71.46431442,270                ,0.8974358974358975,4.423913043478261,Warm
2020-11-22 12:00:00,2020,11,22,12,0,23.8,23,114,30,8,23,114,5,30,82.76,,248.5415508,9.514283317,270                ,1.0,4.956521739130435,Cool
2020-11-22 13:00:00,2020,11,22,13,0,22.8,0,0,0,7,0,0,0,0,86.42,,251.1920218,,nan                ,,,Cool
2020-11-22 14:00:00,2020,11,22,14,0,22.2,0,0,0,6,0,0,0,0,89.27,,252.7185443,,nan                ,,,Cool
2020-11-22 15:00:00,2020,11,22,15,0,21.7,0,0,0,7,0,0,0,0,91.79,,253.0165374,,nan                ,,,Cool
2020-11-22 16:00:00,2020,11,22,16,0,21.4,0,0,0,6,0,0,0,0,93.4,,251.3723853,,nan                ,,,Cool
2020-11-22 17:00:00,2020,11,22,17,0,21.1,0,0,0,6,0,0,0,0,94.47,,245.0346307,,nan                ,,,Cool
2020-11-22 18:00:00,2020,11,22,18,0,20.7,0,0,0,6,0,0,0,0,95.71,,219.3223722,,nan                ,,,Cool
2020-11-22 19:00:00,2020,11,22,19,0,20.5,0,0,0,8,0,0,0,0,95.72,,143.5158394,,nan                ,,,Cool
2020-11-22 20:00:00,2020,11,22,20,0,20.2,0,0,0,7,0,0,0,0,95.96,,115.6279344,,nan                ,,,Cool
2020-11-22 21:00:00,2020,11,22,21,0,20.0,0,0,0,7,0,0,0,0,95.57,,108.8698332,,nan                ,,,Cool
2020-11-22 22:00:00,2020,11,22,22,0,19.6,0,0,0,7,0,0,0,0,96.27,,107.0882811,,nan                ,,,Cool
2020-11-22 23:00:00,2020,11,22,23,0,19.3,0,0,0,3,0,0,0,0,96.38,,107.3187618,,nan                ,,,Cool
2020-11-23 00:00:00,2020,11,23,0,0,19.0,0,0,0,7,0,0,0,0,96.62,,108.7976459,,nan                ,,,Cool
2020-11-23 01:00:00,2020,11,23,1,0,19.7,19,67,22,7,15,0,3,15,92.85,,111.4002675,7.571574543,90                ,0.6818181818181818,0.0,Cool
2020-11-23 02:00:00,2020,11,23,2,0,21.5,94,439,216,7,109,68,0,128,85.38,73.89,115.3501946,72.27522868,90                ,0.5925925925925926,0.6238532110091743,Cool
2020-11-23 03:00:00,2020,11,23,3,0,23.7,136,626,440,6,207,269,0,337,78.12,60.96,121.2473983,56.99500592,90                ,0.7659090909090909,1.2995169082125604,Cool
2020-11-23 04:00:00,2020,11,23,4,0,25.5,166,716,636,8,303,284,0,489,71.98,49.01,130.2884207,41.2722249,90                ,0.7688679245283019,0.9372937293729373,Warm
2020-11-23 05:00:00,2020,11,23,5,0,26.8,188,762,780,7,390,215,0,557,67.58,38.99,144.5616787,25.14671019,90                ,0.7141025641025641,0.5512820512820513,Warm
2020-11-23 06:00:00,2020,11,23,6,0,27.6,250,701,839,7,410,319,0,678,65.21,32.77,166.1985225,8.730419564,90                ,0.8081048867699643,0.7780487804878049,Warm
2020-11-23 07:00:00,2020,11,23,7,0,28.2,261,684,837,7,409,328,0,685,63.54,32.59,192.3679122,7.796915189,270                ,0.8183990442054958,0.8019559902200489,Warm
2020-11-23 08:00:00,2020,11,23,8,0,28.4,255,649,763,7,359,370,0,648,63.25,38.54,214.3974034,24.22703174,270                ,0.8492791612057667,1.0306406685236769,Warm
2020-11-23 09:00:00,2020,11,23,9,0,28.2,215,622,628,6,318,121,0,398,64.25,48.4,229.0233334,40.37676943,270                ,0.6337579617834395,0.3805031446540881,Warm
2020-11-23 10:00:00,2020,11,23,10,0,27.6,180,516,436,7,184,18,0,192,67.2,60.28,238.2793604,56.12896652,270                ,0.44036697247706424,0.09782608695652174,Warm
2020-11-23 11:00:00,2020,11,23,11,0,26.4,119,338,217,6,11,0,0,11,75.37,73.17,244.3007777,71.43956161,270                ,0.05069124423963134,0.0,Warm
2020-11-23 12:00:00,2020,11,23,12,0,24.6,22,45,25,6,4,0,3,4,85.62,,248.3247582,9.569884173,270                ,0.16,0.0,Cool
2020-11-23 13:00:00,2020,11,23,13,0,23.8,0,0,0,6,0,0,0,0,89.03,,250.9743968,,nan                ,,,Cool
2020-11-23 14:00:00,2020,11,23,14,0,23.3,0,0,0,6,0,0,0,0,91.05,,252.4877119,,nan                ,,,Cool
2020-11-23 15:00:00,2020,11,23,15,0,22.8,0,0,0,7,0,0,0,0,93.06,,252.7553749,,nan                ,,,Cool
2020-11-23 16:00:00,2020,11,23,16,0,22.4,0,0,0,6,0,0,0,0,94.42,,251.0522876,,nan                ,,,Cool
2020-11-23 17:00:00,2020,11,23,17,0,22.0,0,0,0,7,0,0,0,0,95.6,,244.6046362,,nan                ,,,Cool
2020-11-23 18:00:00,2020,11,23,18,0,21.6,0,0,0,7,0,0,0,0,96.69,,218.9027869,,nan                ,,,Cool
2020-11-23 19:00:00,2020,11,23,19,0,21.3,0,0,0,7,0,0,0,0,96.96,,144.4248138,,nan                ,,,Cool
2020-11-23 20:00:00,2020,11,23,20,0,21.1,0,0,0,7,0,0,0,0,96.62,,116.1776688,,nan                ,,,Cool
2020-11-23 21:00:00,2020,11,23,21,0,20.9,0,0,0,6,0,0,0,0,96.46,,109.2248781,,nan                ,,,Cool
2020-11-23 22:00:00,2020,11,23,22,0,20.7,0,0,0,6,0,0,0,0,96.45,,107.3550658,,nan                ,,,Cool
2020-11-23 23:00:00,2020,11,23,23,0,20.7,0,0,0,6,0,0,0,0,95.43,,107.5398353,,nan                ,,,Cool
2020-11-24 00:00:00,2020,11,24,0,0,20.6,0,0,0,7,0,0,0,0,95.12,,108.9938178,,nan                ,,,Cool
2020-11-24 01:00:00,2020,11,24,1,0,20.8,18,69,21,8,10,0,3,10,94.17,,111.5833888,7.291894437,90                ,0.47619047619047616,0.0,Cool
2020-11-24 02:00:00,2020,11,24,2,0,21.7,85,462,212,6,72,0,0,72,91.61,74.02,115.5272433,72.39155344,90                ,0.33962264150943394,0.0,Cool
2020-11-24 03:00:00,2020,11,24,3,0,23.1,121,643,432,6,168,9,0,172,87.68,61.11,121.4203913,57.10930118,90                ,0.39814814814814814,0.05357142857142857,Cool
2020-11-24 04:00:00,2020,11,24,4,0,24.3,141,744,627,6,60,0,0,60,84.18,49.18,130.4486113,41.38082902,90                ,0.09569377990430622,0.0,Cool
2020-11-24 05:00:00,2020,11,24,5,0,25.5,147,805,772,8,291,22,0,308,80.51,39.2,144.6713086,25.24603079,90                ,0.39896373056994816,0.07560137457044673,Warm
2020-11-24 06:00:00,2020,11,24,6,0,26.7,148,837,851,7,412,309,0,671,77.38,32.98,166.1713206,8.817373988,90                ,0.7884841363102233,0.75,Warm
2020-11-24 07:00:00,2020,11,24,7,0,27.7,134,863,859,6,431,132,0,542,74.75,32.77,192.1628064,7.724191314,270                ,0.6309662398137369,0.3062645011600928,Warm
2020-11-24 08:00:00,2020,11,24,8,0,28.4,133,837,786,6,307,26,0,327,72.63,38.66,214.1193474,24.16868014,270                ,0.41603053435114506,0.08469055374592833,Warm
2020-11-24 09:00:00,2020,11,24,9,0,28.4,153,730,637,6,280,41,0,307,73.62,48.47,228.7553969,40.33120262,270                ,0.48194662480376765,0.14642857142857144,Warm
2020-11-24 10:00:00,2020,11,24,10,0,27.6,140,609,441,6,112,0,0,112,78.44,60.31,238.0377337,56.09332717,270                ,0.25396825396825395,0.0,Warm
2020-11-24 11:00:00,2020,11,24,11,0,26.4,100,422,222,6,10,0,0,10,85.79,73.17,244.0793121,71.41036574,270                ,0.04504504504504504,0.0,Warm
2020-11-24 12:00:00,2020,11,24,12,0,25.0,24,74,28,6,4,0,3,4,92.59,,248.1134614,9.636462019,270                ,0.14285714285714285,0.0,Cool
2020-11-24 13:00:00,2020,11,24,13,0,24.2,0,0,0,6,0,0,0,0,96.01,,250.7627688,,nan                ,,,Cool
2020-11-24 14:00:00,2020,11,24,14,0,23.8,0,0,0,6,0,0,0,0,97.02,,252.2638176,,nan                ,,,Cool
2020-11-24 15:00:00,2020,11,24,15,0,23.5,0,0,0,6,0,0,0,0,97.37,,252.5029057,,nan                ,,,Cool
2020-11-24 16:00:00,2020,11,24,16,0,23.3,0,0,0,6,0,0,0,0,96.97,,250.7444724,,nan                ,,,Cool
2020-11-24 17:00:00,2020,11,24,17,0,23.1,0,0,0,6,0,0,0,0,96.83,,244.1959531,,nan                ,,,Cool
2020-11-24 18:00:00,2020,11,24,18,0,22.9,0,0,0,6,0,0,0,0,96.95,,218.5263758,,nan                ,,,Cool
2020-11-24 19:00:00,2020,11,24,19,0,23.0,0,0,0,6,0,0,0,0,95.91,,145.3067867,,nan                ,,,Cool
2020-11-24 20:00:00,2020,11,24,20,0,22.9,0,0,0,7,0,0,0,0,96.22,,116.7143412,,nan                ,,,Cool
2020-11-24 21:00:00,2020,11,24,21,0,22.8,0,0,0,6,0,0,0,0,96.2,,109.5707128,,nan                ,,,Cool
2020-11-24 22:00:00,2020,11,24,22,0,22.6,0,0,0,6,0,0,0,0,96.49,,107.6142255,,nan                ,,,Cool
2020-11-24 23:00:00,2020,11,24,23,0,22.5,0,0,0,6,0,0,0,0,96.4,,107.7540062,,nan                ,,,Cool
2020-11-25 00:00:00,2020,11,25,0,0,22.5,0,0,0,8,0,0,0,0,95.84,,109.1833078,,nan                ,,,Cool
2020-11-25 01:00:00,2020,11,25,1,0,22.8,17,32,18,6,5,0,3,5,94.78,,111.7596574,7.009160557,90                ,0.2777777777777778,0.0,Cool
2020-11-25 02:00:00,2020,11,25,2,0,23.9,96,401,205,6,25,0,0,25,91.5,74.15,115.6968829,72.50974517,90                ,0.12195121951219512,0.0,Cool
2020-11-25 03:00:00,2020,11,25,3,0,25.4,128,628,430,6,89,0,0,89,85.98,61.26,121.5849961,57.22572952,90                ,0.2069767441860465,0.0,Warm
2020-11-25 04:00:00,2020,11,25,4,0,26.9,129,772,632,6,145,0,0,145,79.76,49.36,130.5990946,41.49192117,90                ,0.22943037974683544,0.0,Warm
2020-11-25 05:00:00,2020,11,25,5,0,28.3,126,847,780,6,153,1,0,153,73.17,39.39,144.7705012,25.34825845,90                ,0.19615384615384615,0.006535947712418301,Warm
2020-11-25 06:00:00,2020,11,25,6,0,28.9,157,823,846,6,195,7,0,201,68.94,33.19,166.1366877,8.907672411,90                ,0.2375886524822695,0.035897435897435895,Warm
2020-11-25 07:00:00,2020,11,25,7,0,29.2,161,821,850,6,90,0,0,90,66.75,32.95,191.9573833,7.647721303,270                ,0.10588235294117647,0.0,Warm
2020-11-25 08:00:00,2020,11,25,8,0,29.0,154,802,779,6,84,0,0,84,66.89,38.78,213.8452183,24.10625859,270                ,0.10783055198973042,0.0,Warm
2020-11-25 09:00:00,2020,11,25,9,0,28.0,141,755,641,6,50,0,0,50,70.83,48.54,228.4925003,40.28134372,270                ,0.078003120124805,0.0,Warm
2020-11-25 10:00:00,2020,11,25,10,0,27.0,110,695,454,6,24,0,0,24,75.2,60.34,237.8013537,56.0532787,270                ,0.05286343612334802,0.0,Warm
2020-11-25 11:00:00,2020,11,25,11,0,25.7,76,541,233,9,11,0,0,11,81.06,73.17,243.8631965,71.37674413,270                ,0.04721030042918455,0.0,Warm
2020-11-25 12:00:00,2020,11,25,12,0,24.3,24,144,33,9,4,0,3,4,87.25,,247.9077553,9.71399644,270                ,0.12121212121212122,0.0,Cool
2020-11-25 13:00:00,2020,11,25,13,0,23.6,0,0,0,9,0,0,0,0,90.13,,250.5572383,,nan                ,,,Cool
2020-11-25 14:00:00,2020,11,25,14,0,23.2,0,0,0,9,0,0,0,0,91.51,,252.0469683,,nan                ,,,Cool
2020-11-25 15:00:00,2020,11,25,15,0,23.0,0,0,0,9,0,0,0,0,91.6,,252.2592414,,nan                ,,,Cool
2020-11-25 16:00:00,2020,11,25,16,0,22.8,0,0,0,9,0,0,0,0,91.36,,250.4490346,,nan                ,,,Cool
2020-11-25 17:00:00,2020,11,25,17,0,22.6,0,0,0,9,0,0,0,0,91.11,,243.8084684,,nan                ,,,Cool
2020-11-25 18:00:00,2020,11,25,18,0,22.5,0,0,0,9,0,0,0,0,90.87,,218.1909404,,nan                ,,,Cool
2020-11-25 19:00:00,2020,11,25,19,0,22.4,0,0,0,9,0,0,0,0,91.13,,146.1632246,,nan                ,,,Cool
2020-11-25 20:00:00,2020,11,25,20,0,22.3,0,0,0,9,0,0,0,0,91.95,,117.2379402,,nan                ,,,Cool
2020-11-25 21:00:00,2020,11,25,21,0,22.3,0,0,0,9,0,0,0,0,92.52,,109.9072299,,nan                ,,,Cool
2020-11-25 22:00:00,2020,11,25,22,0,22.2,0,0,0,6,0,0,0,0,93.62,,107.8656552,,nan                ,,,Cool
2020-11-25 23:00:00,2020,11,25,23,0,22.2,0,0,0,9,0,0,0,0,93.69,,107.9611813,,nan                ,,,Cool
2020-11-26 00:00:00,2020,11,26,0,0,22.1,0,0,0,6,0,0,0,0,94.17,,109.3660345,,nan                ,,,Cool
2020-11-26 01:00:00,2020,11,26,1,0,22.1,16,134,22,6,3,0,3,3,94.41,,111.9290046,6.723633751,90                ,0.13636363636363635,0.0,Cool
2020-11-26 02:00:00,2020,11,26,2,0,22.6,61,575,216,6,10,0,0,10,93.6,74.28,115.8590623,72.6297191,90                ,0.046296296296296294,0.0,Cool
2020-11-26 03:00:00,2020,11,26,3,0,23.3,82,751,441,6,41,0,0,41,92.24,61.41,121.7411927,57.34420676,90                ,0.09297052154195011,0.0,Cool
2020-11-26 04:00:00,2020,11,26,4,0,24.2,95,834,636,6,278,45,0,307,89.04,49.53,130.739913,41.60542107,90                ,0.4827044025157233,0.1618705035971223,Cool
2020-11-26 05:00:00,2020,11,26,5,0,25.0,106,871,777,6,375,90,0,445,85.74,39.59,144.8593972,25.45332052,90                ,0.5727155727155727,0.24,Cool
2020-11-26 06:00:00,2020,11,26,6,0,25.6,116,880,851,6,392,60,0,442,83.46,33.39,166.0947846,9.001252893,90                ,0.5193889541715628,0.15306122448979592,Warm
2020-11-26 07:00:00,2020,11,26,7,0,25.9,119,876,853,6,358,36,0,388,82.24,33.12,191.7516627,7.567554929,270                ,0.4548651817116061,0.1005586592178771,Warm
2020-11-26 08:00:00,2020,11,26,8,0,25.9,121,848,781,6,358,57,0,402,82.52,38.89,213.5750181,24.03980534,270                ,0.5147247119078106,0.15921787709497207,Warm
2020-11-26 09:00:00,2020,11,26,9,0,25.7,151,720,628,6,290,52,0,324,83.45,48.6,228.234691,40.22722191,270                ,0.5159235668789809,0.1793103448275862,Warm
2020-11-26 10:00:00,2020,11,26,10,0,25.3,127,630,439,6,198,35,0,215,84.93,60.36,237.5702946,56.00884453,270                ,0.489749430523918,0.17676767676767677,Warm
2020-11-26 11:00:00,2020,11,26,11,0,24.6,90,453,221,6,11,0,0,11,87.01,73.17,243.6525172,71.33871775,270                ,0.049773755656108594,0.0,Cool
2020-11-26 12:00:00,2020,11,26,12,0,24.0,22,93,28,6,4,0,3,4,88.18,,247.707732,9.802462866,270                ,0.14285714285714285,0.0,Cool
2020-11-26 13:00:00,2020,11,26,13,0,23.6,0,0,0,6,0,0,0,0,89.41,,250.3579024,,nan                ,,,Cool
2020-11-26 14:00:00,2020,11,26,14,0,23.4,0,0,0,6,0,0,0,0,90.15,,251.8372657,,nan                ,,,Cool
2020-11-26 15:00:00,2020,11,26,15,0,23.0,0,0,0,6,0,0,0,0,92.21,,252.0244858,,nan                ,,,Cool
2020-11-26 16:00:00,2020,11,26,16,0,22.7,0,0,0,7,0,0,0,0,93.85,,250.1660552,,nan                ,,,Cool
2020-11-26 17:00:00,2020,11,26,17,0,22.5,0,0,0,7,0,0,0,0,95.03,,243.4420462,,nan                ,,,Cool
2020-11-26 18:00:00,2020,11,26,18,0,22.3,0,0,0,7,0,0,0,0,96.23,,217.8944364,,nan                ,,,Cool
2020-11-26 19:00:00,2020,11,26,19,0,22.2,0,0,0,8,0,0,0,0,96.58,,146.995513,,nan                ,,,Cool
2020-11-26 20:00:00,2020,11,26,20,0,22.0,0,0,0,8,0,0,0,0,97.18,,117.7484545,,nan                ,,,Cool
2020-11-26 21:00:00,2020,11,26,21,0,21.7,0,0,0,8,0,0,0,0,98.26,,110.2343227,,nan                ,,,Cool
2020-11-26 22:00:00,2020,11,26,22,0,21.5,0,0,0,8,0,0,0,0,98.75,,108.1092519,,nan                ,,,Cool
2020-11-26 23:00:00,2020,11,26,23,0,21.4,0,0,0,8,0,0,0,0,98.56,,108.1612697,,nan                ,,,Cool
2020-11-27 00:00:00,2020,11,27,0,0,21.2,0,0,0,3,0,0,0,0,99.06,,109.5419193,,nan                ,,,Cool
2020-11-27 01:00:00,2020,11,27,1,0,21.8,15,95,18,4,12,0,3,12,97.65,,112.091365,6.435582134,90                ,0.6666666666666666,0.0,Cool
2020-11-27 02:00:00,2020,11,27,2,0,22.9,70,516,208,0,70,516,0,208,93.98,74.41,116.0137343,72.7513875,90                ,1.0,7.371428571428571,Cool
2020-11-27 03:00:00,2020,11,27,3,0,24.1,97,700,431,0,97,700,0,431,86.5,61.56,121.888966,57.46464533,90                ,1.0,7.216494845360825,Cool
2020-11-27 04:00:00,2020,11,27,4,0,25.4,117,786,625,0,117,786,0,625,78.81,49.7,130.871112,41.72124465,90                ,1.0,6.717948717948718,Warm
2020-11-27 05:00:00,2020,11,27,5,0,26.3,131,827,767,0,131,827,0,767,75.13,39.78,144.9381362,25.56114008,90                ,1.0,6.312977099236641,Warm
2020-11-27 06:00:00,2020,11,27,6,0,26.9,141,844,844,0,141,844,0,844,73.21,33.59,166.0457664,9.098048904,90                ,1.0,5.98581560283688,Warm
2020-11-27 07:00:00,2020,11,27,7,0,27.4,148,834,846,0,148,834,0,846,71.85,33.28,191.5456645,7.48374673,270                ,1.0,5.635135135135135,Warm
2020-11-27 08:00:00,2020,11,27,8,0,27.7,147,807,774,3,392,205,0,551,70.67,38.99,213.3087508,23.96936343,270                ,0.7118863049095607,0.5229591836734694,Warm
2020-11-27 09:00:00,2020,11,27,9,0,27.4,139,751,635,1,139,751,0,635,71.93,48.65,227.9820171,40.16887104,270                ,1.0,5.402877697841727,Warm
2020-11-27 10:00:00,2020,11,27,10,0,26.8,118,659,444,0,118,659,0,444,75.29,60.37,237.3446303,55.96005254,270                ,1.0,5.584745762711864,Warm
2020-11-27 11:00:00,2020,11,27,11,0,25.9,85,482,224,3,85,482,5,224,81.47,73.16,243.4473589,71.29631175,270                ,1.0,5.670588235294118,Warm
2020-11-27 12:00:00,2020,11,27,12,0,24.4,22,107,29,1,22,107,0,29,91.1,,247.5134813,9.901831317,270                ,1.0,4.863636363636363,Cool
2020-11-27 13:00:00,2020,11,27,13,0,23.7,0,0,0,0,0,0,0,0,94.35,,250.1648543,,nan                ,,,Cool
2020-11-27 14:00:00,2020,11,27,14,0,23.5,0,0,0,3,0,0,0,0,94.85,,251.6348065,,nan                ,,,Cool
2020-11-27 15:00:00,2020,11,27,15,0,23.4,0,0,0,3,0,0,0,0,95.0,,251.7987347,,nan                ,,,Cool
2020-11-27 16:00:00,2020,11,27,16,0,23.2,0,0,0,3,0,0,0,0,95.33,,249.8956027,,nan                ,,,Cool
2020-11-27 17:00:00,2020,11,27,17,0,23.0,0,0,0,3,0,0,0,0,95.85,,243.0965311,,nan                ,,,Cool
2020-11-27 18:00:00,2020,11,27,18,0,22.9,0,0,0,3,0,0,0,0,96.12,,217.634964,,nan                ,,,Cool
2020-11-27 19:00:00,2020,11,27,19,0,22.7,0,0,0,4,0,0,0,0,97.09,,147.8049586,,nan                ,,,Cool
2020-11-27 20:00:00,2020,11,27,20,0,22.5,0,0,0,4,0,0,0,0,98.23,,118.2458714,,nan                ,,,Cool
2020-11-27 21:00:00,2020,11,27,21,0,22.4,0,0,0,8,0,0,0,0,98.77,,110.5518851,,nan                ,,,Cool
2020-11-27 22:00:00,2020,11,27,22,0,22.3,0,0,0,3,0,0,0,0,99.25,,108.3449136,,nan                ,,,Cool
2020-11-27 23:00:00,2020,11,27,23,0,22.3,0,0,0,3,0,0,0,0,99.36,,108.3541828,,nan                ,,,Cool
2020-11-28 00:00:00,2020,11,28,0,0,22.3,0,0,0,0,0,0,0,0,99.2,,109.7108864,,nan                ,,,Cool
2020-11-28 01:00:00,2020,11,28,1,0,22.7,14,34,16,0,14,34,0,16,99.0,,112.2466767,6.145281905,90                ,1.0,2.4285714285714284,Cool
2020-11-28 02:00:00,2020,11,28,2,0,23.8,84,442,202,0,84,442,0,202,96.27,74.54,116.1608558,72.87465936,90                ,1.0,5.261904761904762,Cool
2020-11-28 03:00:00,2020,11,28,3,0,25.0,109,673,428,0,109,673,0,428,90.46,61.71,122.0283048,57.58695401,90                ,1.0,6.174311926605505,Cool
2020-11-28 04:00:00,2020,11,28,4,0,25.9,125,779,627,0,125,779,0,627,82.29,49.87,130.9927408,41.83930366,90                ,1.0,6.232,Warm
2020-11-28 05:00:00,2020,11,28,5,0,26.9,131,838,773,0,131,838,0,773,75.1,39.97,145.0068564,25.67163567,90                ,1.0,6.396946564885496,Warm
2020-11-28 06:00:00,2020,11,28,6,0,27.6,144,847,848,3,331,27,0,353,71.57,33.78,165.9897831,9.197988991,90                ,0.41627358490566035,0.08157099697885196,Warm
2020-11-28 07:00:00,2020,11,28,7,0,28.3,135,862,854,8,376,403,0,713,68.95,33.43,191.3394104,7.396356354,270                ,0.8348946135831382,1.071808510638298,Warm
2020-11-28 08:00:00,2020,11,28,8,0,28.6,127,849,786,7,381,269,0,590,67.92,39.09,213.0464234,23.89498102,270                ,0.7506361323155216,0.7060367454068242,Warm
2020-11-28 09:00:00,2020,11,28,9,0,28.4,123,793,646,7,265,446,0,559,68.75,48.7,227.7345278,40.10632993,270                ,0.8653250773993808,1.6830188679245284,Warm
2020-11-28 10:00:00,2020,11,28,10,0,27.9,107,701,454,6,213,71,0,248,70.77,60.39,237.1244345,55.90693537,270                ,0.5462555066079295,0.3333333333333333,Warm
2020-11-28 11:00:00,2020,11,28,11,0,26.6,79,527,232,8,88,439,0,216,78.27,73.14,243.2478052,71.24955575,270                ,0.9310344827586207,4.988636363636363,Warm
